如家商旅酒店(厦门会展中心观音山海景店),¥399起,/hotel/hoteldetail?hotelId=94046843&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A94046843%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿LEJOS栎境度假别墅,¥392起,/hotel/hoteldetail?hotelId=93476382&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93476382%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门翔鹭岛公寓,¥75起,/hotel/hoteldetail?hotelId=92961957&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A92961957%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
君雅假日酒店(厦门中山路店),¥315起,/hotel/hoteldetail?hotelId=90887477&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90887477%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门远东之星酒店,¥147起,/hotel/hoteldetail?hotelId=01401027&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A1401027%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门天鹅大酒店,¥376起,/hotel/hoteldetail?hotelId=31401287&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A31401287%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
7天优品酒店(厦门机场殿前店),¥163起,/hotel/hoteldetail?hotelId=01401190&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A1401190%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门朗豪酒店,¥640起,/hotel/hoteldetail?hotelId=51401203&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A51401203%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门讴印庭院酒店(厦鼓码头白鹭洲店),¥260起,/hotel/hoteldetail?hotelId=01401787&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A1401787%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
雅子轩电竞酒店,¥198起,/hotel/hoteldetail?hotelId=11401004&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A11401004%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门七桃人·设计师酒店(全海景店),¥723起,/hotel/hoteldetail?hotelId=93353065&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A93353065%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门LULI路里民宿,¥223起,/hotel/hoteldetail?hotelId=92911157&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A92911157%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门丽翔酒店(莲花路口店),¥294起,/hotel/hoteldetail?hotelId=11401038&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A11401038%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门君泰酒店,¥487起,/hotel/hoteldetail?hotelId=51401057&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A51401057%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门杏林湾大酒店,¥291起,/hotel/hoteldetail?hotelId=51401036&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A51401036%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家商旅酒店(厦门大学中山路店),¥311起,/hotel/hoteldetail?hotelId=11401105&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A11401105%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门星辰酒店式公寓,¥122起,/hotel/hoteldetail?hotelId=93620269&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A93620269%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
桔子酒店(厦门集美学村店),¥294起,/hotel/hoteldetail?hotelId=93944184&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A93944184%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门不象非客栈,¥461起,/hotel/hoteldetail?hotelId=01401833&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A1401833%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
全季酒店(厦门机场区政府店),¥329起,/hotel/hoteldetail?hotelId=01401026&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A1401026%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家商旅酒店(厦门会展中心观音山海景店),¥399起,/hotel/hoteldetail?hotelId=94046843&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A94046843%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿LEJOS栎境度假别墅,¥392起,/hotel/hoteldetail?hotelId=93476382&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93476382%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门翔鹭岛公寓,¥75起,/hotel/hoteldetail?hotelId=92961957&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A92961957%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
君雅假日酒店(厦门中山路店),¥315起,/hotel/hoteldetail?hotelId=90887477&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90887477%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门远东之星酒店,¥147起,/hotel/hoteldetail?hotelId=01401027&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A1401027%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门天鹅大酒店,¥376起,/hotel/hoteldetail?hotelId=31401287&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A31401287%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
7天优品酒店(厦门机场殿前店),¥163起,/hotel/hoteldetail?hotelId=01401190&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A1401190%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门朗豪酒店,¥640起,/hotel/hoteldetail?hotelId=51401203&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A51401203%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门讴印庭院酒店(厦鼓码头白鹭洲店),¥260起,/hotel/hoteldetail?hotelId=01401787&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A1401787%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
雅子轩电竞酒店,¥198起,/hotel/hoteldetail?hotelId=11401004&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A11401004%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门七桃人·设计师酒店(全海景店),¥723起,/hotel/hoteldetail?hotelId=93353065&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A93353065%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门LULI路里民宿,¥223起,/hotel/hoteldetail?hotelId=92911157&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A92911157%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门丽翔酒店(莲花路口店),¥294起,/hotel/hoteldetail?hotelId=11401038&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A11401038%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门君泰酒店,¥487起,/hotel/hoteldetail?hotelId=51401057&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A51401057%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门杏林湾大酒店,¥291起,/hotel/hoteldetail?hotelId=51401036&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A51401036%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家商旅酒店(厦门大学中山路店),¥311起,/hotel/hoteldetail?hotelId=11401105&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A11401105%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门星辰酒店式公寓,¥122起,/hotel/hoteldetail?hotelId=93620269&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A93620269%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A11%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门溪墅海景别墅(环岛路店),¥311起,/hotel/hoteldetail?hotelId=11401293&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A11401293%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦悦国际酒店,¥299起,/hotel/hoteldetail?hotelId=60357887&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A60357887%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门世茂双子塔景银海景酒店公寓,¥617起,/hotel/hoteldetail?hotelId=92571343&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92571343%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门湖滨首府世茂睿选酒店(厦门宝龙一城店),¥539起,/hotel/hoteldetail?hotelId=92097978&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A92097978%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门微笑客栈,¥144起,/hotel/hoteldetail?hotelId=92761979&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A92761979%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门明发国际大酒店,¥527起,/hotel/hoteldetail?hotelId=51401070&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A51401070%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门华侨大厦大酒店,¥322起,/hotel/hoteldetail?hotelId=41401004&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A41401004%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
市景轻尚酒店(厦门中山路轮渡店),¥282起,/hotel/hoteldetail?hotelId=60374949&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A60374949%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家酒店·neo(厦门机场SM城市广场台湾街店),¥223起,/hotel/hoteldetail?hotelId=94053278&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A94053278%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门宝龙铂尔曼大酒店,¥518起,/hotel/hoteldetail?hotelId=51401035&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A51401035%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A12%7C%2a%7Cpage_size%3A20%7C%2a%7C
全季酒店(厦门同安环城南路店),¥335起,/hotel/hoteldetail?hotelId=60204602&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A60204602%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A13%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿拾末旅馆,¥1101起,/hotel/hoteldetail?hotelId=93559714&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93559714%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A13%7C%2a%7Cpage_size%3A20%7C%2a%7C
摇滚电竞酒店,¥220起,/hotel/hoteldetail?hotelId=60111301&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A60111301%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A13%7C%2a%7Cpage_size%3A20%7C%2a%7C
