格林豪泰智选酒店(上海颛桥万达广场店),¥312起,/hotel/hoteldetail?hotelId=60361537&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A60361537%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭优佳酒店(上海江桥万达店),¥224起,/hotel/hoteldetail?hotelId=20201470&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A20201470%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海丽邻公馆,¥227起,/hotel/hoteldetail?hotelId=93674283&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93674283%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
维也纳国际酒店(上海曹路大学城民雷路地铁站店),¥226起,/hotel/hoteldetail?hotelId=10201733&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A10201733%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海浦三路地铁站店),¥171起,/hotel/hoteldetail?hotelId=90870911&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A90870911%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海圭野藏红花主题民宿,¥1165起,/hotel/hoteldetail?hotelId=66899765&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A66899765%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
Zsmart智尚酒店(上海张江园区金科路地铁站店),¥289起,/hotel/hoteldetail?hotelId=90054201&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90054201%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海虹桥北新泾地铁站店),¥305起,/hotel/hoteldetail?hotelId=66794062&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A66794062%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海宽居云涧花园酒店,¥575起,/hotel/hoteldetail?hotelId=64858361&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A64858361%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海橙子酒店式公寓(松江大学城地铁站店),¥400起,/hotel/hoteldetail?hotelId=60370901&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A60370901%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海寰星酒店,¥381起,/hotel/hoteldetail?hotelId=70201997&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A70201997%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海众里寻民宿,¥418起,/hotel/hoteldetail?hotelId=63643584&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A63643584%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
速8酒店(上海松江新城地铁站),¥146起,/hotel/hoteldetail?hotelId=90831286&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A90831286%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
云枫公寓(红枫路店),¥379起,/hotel/hoteldetail?hotelId=92192325&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A92192325%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
一间森林酒店(上海虹口足球场店),¥289起,/hotel/hoteldetail?hotelId=90576957&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90576957%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海新国际博览中心芳甸路店),¥179起,/hotel/hoteldetail?hotelId=93027324&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A93027324%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
莫泰酒店(上海北外滩杨浦大桥隆昌路地铁站店),¥222起,/hotel/hoteldetail?hotelId=90563555&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A90563555%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
驿亭四季酒店(上海陆家嘴店),¥284起,/hotel/hoteldetail?hotelId=10201234&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A10201234%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
锦江之星(上海闵行颛桥店),¥203起,/hotel/hoteldetail?hotelId=00201708&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A201708%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海五角场华美达大酒店,¥451起,/hotel/hoteldetail?hotelId=40201996&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A40201996%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
全季酒店(上海浦东机场城南路店),¥279起,/hotel/hoteldetail?hotelId=10201622&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A10201622%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A79%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海院八间民宿,¥356起,/hotel/hoteldetail?hotelId=94028691&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A94028691%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海大鱼客栈,¥67起,/hotel/hoteldetail?hotelId=92140475&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92140475%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家睿柏·云酒店(上海虹桥火车站国展中心京华路店),¥196起,/hotel/hoteldetail?hotelId=92505109&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92505109%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
班缇精选酒店(上海大华路店),¥214起,/hotel/hoteldetail?hotelId=92704853&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A92704853%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海如意阁特色民宿,¥369起,/hotel/hoteldetail?hotelId=93157459&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93157459%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
Zsmart智尚酒店(上海曹安轻纺市场丰庄地铁站店),¥110起,/hotel/hoteldetail?hotelId=90724116&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90724116%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
24K国际连锁酒店(上海人民广场店),¥282起,/hotel/hoteldetail?hotelId=30201232&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A30201232%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海海山凤凰酒店,¥171起,/hotel/hoteldetail?hotelId=93280054&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A93280054%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海静安寺亚朵X酒店,¥529起,/hotel/hoteldetail?hotelId=67860023&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A67860023%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
木言兮民宿(上海二三期店),¥488起,/hotel/hoteldetail?hotelId=93690394&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A93690394%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
维也纳酒店(上海国际旅游度假区航头鹤立西路店),¥275起,/hotel/hoteldetail?hotelId=92672221&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A92672221%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海陆家嘴浦东南路店),¥206起,/hotel/hoteldetail?hotelId=10201980&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A10201980%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
格林豪泰(上海惠南镇靖海路店),¥138起,/hotel/hoteldetail?hotelId=90199335&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90199335%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
轻住悦享酒店(上海南京路步行街店),¥232起,/hotel/hoteldetail?hotelId=90036886&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90036886%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
橘木酒店(上海虹桥机场国展中心店),¥85起,/hotel/hoteldetail?hotelId=91938208&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A91938208%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海陆家嘴德平路地铁站亚朵酒店,¥465起,/hotel/hoteldetail?hotelId=69091471&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A69091471%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家商旅酒店(上海南京东路外滩中心店),¥264起,/hotel/hoteldetail?hotelId=63671357&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A63671357%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家商旅酒店(上海世博园成山路地铁站店),¥254起,/hotel/hoteldetail?hotelId=61370950&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A61370950%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海天诚大酒店,¥506起,/hotel/hoteldetail?hotelId=40201115&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A40201115%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海一树一舍民宿,¥363起,/hotel/hoteldetail?hotelId=94063223&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A94063223%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海院八间民宿,¥356起,/hotel/hoteldetail?hotelId=94028691&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A94028691%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海大鱼客栈,¥67起,/hotel/hoteldetail?hotelId=92140475&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92140475%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家睿柏·云酒店(上海虹桥火车站国展中心京华路店),¥196起,/hotel/hoteldetail?hotelId=92505109&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92505109%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
班缇精选酒店(上海大华路店),¥214起,/hotel/hoteldetail?hotelId=92704853&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A92704853%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海如意阁特色民宿,¥369起,/hotel/hoteldetail?hotelId=93157459&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93157459%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
Zsmart智尚酒店(上海曹安轻纺市场丰庄地铁站店),¥110起,/hotel/hoteldetail?hotelId=90724116&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90724116%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
24K国际连锁酒店(上海人民广场店),¥282起,/hotel/hoteldetail?hotelId=30201232&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A30201232%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海海山凤凰酒店,¥171起,/hotel/hoteldetail?hotelId=93280054&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A93280054%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海静安寺亚朵X酒店,¥529起,/hotel/hoteldetail?hotelId=67860023&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A67860023%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
木言兮民宿(上海二三期店),¥488起,/hotel/hoteldetail?hotelId=93690394&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A93690394%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
