酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
厦门旅游攻略民宿,经济型,¥65起,6,厦门大学地区 | 曾厝垵村前田社37号-1,686米，步行约898米，预计12分钟,12分钟,距厦门大学海韵校区直线686米，步行约898米，预计12分钟,86,5.0,7,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年12月01日,2015年01月01日,15960259217,感谢您关注真正本土化人情味的民宿（本地居民家，注重内在美，提供热情服务，房内干净安静，没有华丽外表，厦门大多数民宿是民房改造）！特色招牌服务是订制和详细讲解游玩攻略，服务来自热情的老厦门人（曾经鼓浪屿读书居住+曾厝垵人+地址在曾厝垵和厦大交界区）。房东经常更新游玩攻略，每年多次去知名景点和知名本土美食店搜寻游玩资讯，搜集景区官方宣传资料放在客房，计算游玩必经路线走路几分钟和厕所位置，分析游玩路线和交通方式的优缺点。在线提供咨询服务（预定前中后，入住前中后，游玩前中后，都可以继续咨询热情的房东）。交通和餐饮和超市都非常便利。民宿有4条路可走路5-7分钟到4个公交车站（厦大学生公寓站，前田站，文曾花苑站，仓里站），公交车可直达知名景点；走路5-15分钟可到多个区域（热闹开销大的景区有曾厝垵美食街商业区和环岛路海边，热闹开销中等的学生区有厦大学生公寓和芙蓉隧道和植物园南门，安静经济实惠的生活区 ）；房东深夜半夜可以外出接人，到附近公交车站或者民宿附近打的下车地方接人。齐全设备和用品，不用带太多行李。（1）借用——行李寄存、微波炉、冰箱、水果刀、碗筷、配件（自拍杆、充电器，耳机，支架，防水袋）、遮阳帽、沙滩垫、玩具、儿童防走失绳、雨伞、小夜灯、驱蚊液、邮局、自创地图、医药箱、针线盒、每天打扫卫生。（2）洗漱用品——纸巾、一次性杯子、牙膏牙刷、梳子、毛巾浴巾、沐浴露、洗发水、洗衣粉。（3）生活用品——电视、排气扇、网络、24小时热水器、电水壶、电吹风、电风扇、电蚊香、拖鞋、脸盆水桶、衣架、香皂盒、镜子。（4）房间建筑——独立卫生间，每个房间至少3个窗户（2大1小）都有纱网，灵活增加床铺，大小院子可晾衣服，孩子安全玩耍，停车棚（电动车和自行车）。依山傍海、厦大和曾厝垵的交界处、知名景区（高消费热闹）和学生区（经济热闹）和生活区（经济安静）的交界处、适合生活工作旅行。景区和我家分布在市区岛屿南部的海岸线区域（西——中——东）。鼓浪屿白天码头——中山路和夜间码头——厦大和沙滩——我家和沙滩——曾厝垵景区和沙滩——大气沙滩。我家在中间地方，往西往东，都可以直达去景点。监控系统保障安全，安静，光线非常好，四面果树（空气好），超大院子（约2个羽毛球场大，晴天可晾晒被子，台风天暴雨天也可晾晒，孩子在院子里安全玩耍）。民宿周围标志性建筑物（距离近到远）：曾厝垵幼儿园，曾厝垵东里小区南区1号楼，维也纳国际HOTEL，龙舟新村，曾厝垵智慧菜市场 ，厦大学生公寓。走路2-5分钟到生活区（曾厝垵智慧菜市场，24小时便利店和食杂店和3家中型超市，店面餐饮和地摊餐饮营业到深夜，共享自行车，药店，银行，公办社区医院）。走路5-10分钟到学生区（厦大学生公寓，芙蓉隧道，24小时便利店和1家中型超市，店面餐饮和地摊餐饮营业到深夜，共享自行车，药店，银行，麦当劳肯德基，私人出租电动车）。走路15-20分钟到美食区（食街和清吧酒吧营业到深夜，共享自行车，麦当劳肯德基）。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90811228&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A90811228%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
好来屋公寓(厦门北站店),经济型,¥55起,30,厦门北站地区 | 英村何山埔里2-6号,761米，步行约1.2公里，预计16分钟,16分钟,距厦门华厦学院直线761米，步行约1.2公里，预计16分钟,80,3.6,10,4.1,4.1,4.1,4.1,4.0,14:00,12:00,1,1,0,0,0,1,0,1,null,2013年01月01日,13696952353,特别服务专车接送！客房设施齐全一应俱全，免费提供一次性洗漱用品。厦门好来屋公寓北站店，与厦门北站交通枢纽为邻。周边交通便利，配套设施齐全，周围各大高校学府，更有今年新崛起厦门特色旺角商业街，地理位置优越。环境整洁舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93683783&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A93683783%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门千百度栖墅,经济型,¥157起,15,曾厝垵地区 | 曾厝垵89号之一,189米，步行约229米，预计3分钟,3分钟,距曾厝垵直线189米，步行约229米，预计3分钟,99,4.7,501,4.5,4.8,4.6,4.6,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2019年03月01日,2017年01月01日,15396214830,位于美丽的曾厝垵中山街路，交通便利，环境优美，临近厦门大学、厦大白城、胡里山炮台、中山路.鼓浪屿等著名景点位置闹中取静，毗邻拥湖宫，这里花语嫣然、月影花香，恍如梦境。时下，简约风式生活正在悄然兴起。客房布置清新淡雅，优雅不失舒适感，配设了投影仪、冷暖空调、高档床品，覆盖无线10M宽带。独立卫生间里备了品牌洗浴用品，呵护你的身心。当你累了，你也可以资身于露台上，闻着海风迎面扑来的清香，感受夕阳的余晖，别有一番韵味。闭上眼睛放空一切，仿佛全世界只剩下美景与你。当每一个角落都充满迷人的魅力，那就请放松下来细心品味吧。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92547698&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A92547698%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
海屋公寓(观洋路分店),经济型,¥474起,1,环东海域度假区 | 观洋路阳光城·翡丽海岸(西南门)阳光城翡丽海岸,1.6公里，驾车约5.6公里，预计9分钟,9分钟,距洪塘头地铁站直线1.6公里，驾车约5.6公里，预计9分钟,95,4.9,40,4.9,4.8,4.9,4.9,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年12月01日,021-26137886,我热爱生活热爱旅行，希望遇到同样的你！,https://hotel.elong.com/hotel/hoteldetail?hotelId=60964616&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A60964616%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门星星旅馆,经济型,¥91起,12,厦门北站地区 | 后溪镇四季阳光厦门北站旁,803米，步行约1.1公里，预计17分钟,17分钟,距岩内地铁站直线803米，步行约1.1公里，预计17分钟,100,5.0,11,4.9,5.0,5.0,5.0,4.0,14:00,12:00,0,1,0,0,0,0,0,0,2017年05月01日,2014年01月01日,15160010038,装潢温馨、设施配备较全，闹中取静，环境舒适，交通出行方便快捷。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91642084&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A91642084%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门简一·Roost民宿,经济型,¥178起,15,厦门大学地区 | 曾厝垵后厝15号,782米，步行约935米，预计14分钟,14分钟,距厦门大学海韵校区直线782米，步行约935米，预计14分钟,99,4.3,760,4.5,4.7,4.6,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2020年06月01日,2018年09月01日,15306001872,很庆幸您能看到并入住，民宿地处厦门岛内旅游区，到热门景区都在半小内，公交可直达，公交车站距离民宿200米，民宿房间风格不一，卫生自己打扫，待客如上帝就是经营理念，期待您成为下一个朋友,https://hotel.elong.com/hotel/hoteldetail?hotelId=93647157&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A93647157%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
布书公寓(厦门海沧新阳店),经济型,¥174起,36,新阳工业区 | 新阳街道新垵东片189号7楼,343米，步行约440米，预计7分钟,7分钟,距新阳医院直线343米，步行约440米，预计7分钟,85,4.6,183,4.6,4.6,4.6,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2020年12月01日,2020年12月01日,18120748802,装修于2020-12-01，相信无论您是一日游还是深度游，公寓都是您厦门之行的不二选择。客房内的所有设施都是经过精心的考虑和安排，空调在满足您入住需求的同时又能增添家的温馨感。服务人员会提前为您准备好瓶装水，以满足您的饮水需求。浴室内提供拖鞋、24小时热水和吹风机，让您感受到宾至如归的享受。在一天的忙碌后，您可以在酒店尽情的享受各种体育和休闲设施。24小时开放的前台服务可为您随时提供信息，以帮助您探索这个魅力之都。,https://hotel.elong.com/hotel/hoteldetail?hotelId=64625698&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A64625698%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门小鱼贝度假馆,经济型,¥140起,32,环岛路/黄厝海滨浴场/会展中心 | 滨海街道黄厝塔头198号,0.4公里，步行约0.6公里，预计10分钟,10分钟,距台湾民俗村直线0.4公里，步行约0.6公里，预计10分钟,92,4.5,60,4.7,4.8,4.8,4.6,4.1,14:00,12:00,1,1,0,0,0,1,0,1,null,2014年08月01日,0592-2092198,厦门小鱼贝度假馆地处厦门岛独具特色的环岛路上，位于金山寨脚下，坐山面海，依山傍海，交通便利。简洁宽敞的客房里配设空调、液晶电视、暖气、24小时热水、独立卫浴等设施，无线网络让你与外界沟通不中断。这里有停车场，闲暇时，还可以逛逛礼品廊。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90510615&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90510615%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿海屿之恋旅馆,经济型,¥486起,12,鼓浪屿地区 | 福州路61号,138米，步行约290米，预计4分钟,4分钟,距厦门海底世界直线138米，步行约290米，预计4分钟,95,4.6,73,4.7,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2020年01月01日,2018年05月01日,0592-2066772,旅馆地处鼓浪屿商业街，离三丘田码头约5分钟的路程，旁边不到10米就是龙头路的小吃街，所属位置是鼓浪屿的中心位置！是一个以“大海岛屿”为主题的情侣酒店，环境舒适，设施完善。旅馆客房简单温馨，设施齐全，处处透露着酒店的用心。饮食，也是旅途中不可错过的风景。在鼓浪屿上，您可在附近享受传统的台湾美食。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92146411&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92146411%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门布书·禾正大酒店(高崎机场店),高档型,¥190起,154,高崎机场地区 | 行政中心禾山路1301-1309,None,距离火炬园地铁站1.8公里，驾车至此2.8公里，约9分钟,距离火炬园地铁站1.8公里，驾车至此2.8公里，约9分钟,80,4.4,386,4.4,4.4,4.4,4.4,4.0,14:00,12:00,1,1,1,0,0,0,1,1,2017年06月01日,2011年01月01日,0592-5515555,酒店位于湖里区行政中心禾山路（成功大道路口），毗邻湖里火炬高新技术园区，TBK商业中心；酒店距离SM城市商业广场约10分钟车程，出行便利。酒店经营面积15000平米，拥有高档精品客房百余间，房内配设齐全。这里还经营中西菜系，中餐包厢6个，大型宴会厅可同时容纳250人就餐。同时经营养生足道、KTV包厢65间、会员俱乐部等配套娱乐休闲场所，满足客人不同的需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01401433&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A1401433%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门映像客栈,经济型,¥679起,17,环岛路/黄厝海滨浴场/会展中心 | 环岛路黄厝茂后14号,511米，步行约897米，预计12分钟,12分钟,距黄厝海滨直线511米，步行约897米，预计12分钟,100,5.0,1101,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年06月01日,2013年04月01日,17506077138,厦门映像主题客栈坐落于厦门黄厝老城区，现代都市的摩登繁华，闽南文化的历史情怀，在这里你都可以感受到，步行几分钟出门就可以到达海滨沙滩，并可以打卡许多厦门老字号的小吃，屋内以简约大气为主的风格，让你出门也有在家的舒适度～1，其他配置：收费停车场，全自动洗衣机，电视，冷暖空调，厨房免费使用，免费儿童室内游乐区。2，行李免费寄存，儿童沙滩玩具。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01401984&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A1401984%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门泊心客栈,经济型,¥282起,15,曾厝垵村曾厝垵社,249米，步行约301米，预计5分钟,5分钟,距曾厝垵直线249米，步行约301米，预计5分钟,100,5.0,106,5.0,5.0,5.0,4.9,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年05月01日,18950060052,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60329460&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A60329460%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿万水千山度假山庄,经济型,¥611起,20,鼓浪屿地区 | 鼓新路33号,1.7公里，驾车约1.1公里，预计2分钟,2分钟,距镇海路地铁站直线1.7公里，驾车约1.1公里，预计2分钟,87,4.4,76,4.6,4.7,4.7,4.7,4.1,14:00,12:00,1,1,0,0,0,0,0,1,2018年07月01日,2012年03月01日,13906003553,万水千山总是“琴”，琴键如山、琴音似水。穿越万水千山，您从人海中走来，邂逅了美丽的琴岛，您定会发现、这里是您旅途中的又一个家——厦门鼓浪屿万水千山度假山庄。厦门鼓浪屿万水千山度假山庄位于笔架山半山坡、占地一千多平方米，原为国民党将军私人别墅，历经岁月腐蚀、逐渐荒落。现主人站在游者的角度，在充分保留其厚重的历史气息的同时，加入现代的元素，精心布置成温馨舒适的家庭式旅馆。花园式建筑、欧式装修、休闲庭院、望海酒吧天台、尤其是安静、宽敞、舒适的房间，让您充分感受到家的感觉，让您抖落一身的风尘，卸去一路的疲惫，畅享旅行的欢乐。厦门鼓浪屿万水千山度假山庄期待您的到来。 万水千山、她从梦里向你走来，一夜梦醒，美好显眼眼前。暖日鸟鸣、清新的空气。开始新一天的人生旅程。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01401502&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A1401502%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门政和酒店,经济型,¥147起,6,厦门北站地区 | 后溪镇后垵村龙头里76号,None,距离天水路地铁站0.3公里，步行至此0.3公里，约4分钟,距离天水路地铁站0.3公里，步行至此0.3公里，约4分钟,91,4.6,77,4.6,4.7,4.7,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年05月01日,2017年09月01日,18059830663,该客栈位于厦门北火车站附近，周边大学有工商旅游学校、理工大学、华夏科技学院、福州美术大学、华侨大学、软件职业技术学院、诚毅学院、兴才学院、集美大学等等左邻长途车站约100多米，右邻厦沙高速入口约500米右，临近机场，嘉庚公园，圆博苑，龙舟池，鼓浪屿，南普陀，胡里山炮台，椰风寨，环岛路交通出行便利，是你出差、旅游的理想选择。客栈装潢温馨，设备齐全，环境优美，闹中取静，温馨舒适，干净整洁，服务于来自全国各地的朋友，客栈都从入住者的角度考虑，因为希望客人住得舒心，住得开心，住得放心，让出行的朋友感受到家的温暖。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92565832&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92565832%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
尚品商务酒店(厦门北站店),经济型,¥135起,32,厦门北站地区 | 埔中央里8-1号,447米，步行约739米，预计11分钟,11分钟,距厦门华厦学院直线447米，步行约739米，预计11分钟,85,4.2,33,4.5,4.3,4.4,4.4,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2018年10月01日,2018年07月01日,0592-6282773,位于厦门北站商圈中心区域，客栈距离大学城商业街，吃、住、玩、购物、旅游集于一体，周边大学林立，有着浓浓的学者气息，距离福州大学厦门工艺美术学院、厦门理工学院、厦门华夏学院、厦门工学院、厦门工商旅游学校不到百米，交通便利，厦门每个旅游景点都有直达公交，打车更加方便。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93392158&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A93392158%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
晶珑大酒店(厦门高崎机场店),舒适型,¥246起,162,高崎机场地区 | 县后东二里5号,277米，步行约372米，预计6分钟,6分钟,距县后站(公交站)直线277米，步行约372米，预计6分钟,82,4.5,229,4.4,4.5,4.5,4.5,4.0,10:00,14:00,1,1,1,1,0,1,1,1,2017年11月01日,2012年12月01日,0592-5563111,厦门晶珑大酒店位于厦门市湖里区，临近厦门高崎国际机场，地处厦门大桥、翔安隧道、杏林大桥、集美大桥进岛线路的便捷点，交通十分便利。厦门晶珑大酒店楼高6层，配有豪华舒适的电梯。酒店拥有各类客房，装修时尚高雅，配套设施齐全，可满足宾客商务、旅游的不同需求，以舒适、安全、亲切的服务，为宾客全心打造温馨、浪漫的现代居家感受。,https://hotel.elong.com/hotel/hoteldetail?hotelId=41401231&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A41401231%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
怡莱酒店(厦门火车站一璞店),经济型,¥204起,31,厦门火车站地区 | 厦禾路878号4楼,0.7公里，步行约1.2公里，预计18分钟,18分钟,距湖滨东路地铁站直线0.7公里，步行约1.2公里，预计18分钟,82,4.4,235,4.4,4.6,4.5,4.5,4.0,14:00,12:30,1,1,0,0,0,0,0,1,null,2019年07月01日,0592-6800688,酒店地处厦禾路，周边有沃尔玛、世贸商城、乐购及罗宾森、中闽地下购物商城，以及金榜公园、南湖公园，地理位置优越，交通便利。酒店设计装修，客房设备齐全，拥有各类客房。部分房间配备沙发，酒店可享受免费的高速上网。房间装修时尚、精致，是休憩的绝佳场所，处处让客人感受到无微不至的关怀。厦门一璞酒店“一尘不染，返璞归真”是我们的宗旨，您的满意就是我们的目标！,https://hotel.elong.com/hotel/hoteldetail?hotelId=94335700&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A94335700%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门盟念民宿,经济型,¥147起,14,曾厝垵地区 | 曾厝垵295-1,309米，步行约443米，预计6分钟,6分钟,距曾厝垵直线309米，步行约443米，预计6分钟,98,4.9,294,4.8,5.0,4.8,4.9,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年01月01日,2017年07月01日,0592-2089610,厦门盟念民宿位于美丽的曾厝垵渔村，交通便利，离海近。周报有著名的厦门大学、胡里山炮台、中上路步行街等著名景点。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92562735&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A92562735%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A51%7C%2a%7Cpage_size%3A20%7C%2a%7C
